DatContrato;Ano;Mes;Contrato;CPF;NomCliente;VlrLiberado;VlrTAC;VlrFinanciado;VlrIOC;Seguro;CodProduto;Produto;TipoProduto;Loja;RazaoSocial;CNPJ_Loja;Filial;NomeFantasia;CNPJ_Filial;TaxaOperacao;Tabela;Plano;VlrParcela;PriVencimento
07/02/20;2020;2;cont9865;99911132064;Nome Cliente 9865;1253,66;0;1285,12;31,46;0;9909;Prod Nome;Tipo 9891;1119;Nome Loja;1,99333E+13;123;Loja ABC 9865;1,99333E+13;0,0566108;240;12;159;10/04/20
07/02/20;2020;2;cont9866;99911132065;Nome Cliente 9866;607,29;0;624,87;17,58;0;9909;Prod Nome;Tipo 9892;1119;Nome Loja;1,99333E+13;123;Loja ABC 9866;1,99333E+13;0,0658501;240;16;68;10/04/20
07/02/20;2020;2;cont9867;99911132066;Nome Cliente 9867;1642,8;0;1680,55;37,75;0;9909;Prod Nome;Tipo 9893;1119;Nome Loja;1,99333E+13;123;Loja ABC 9867;1,99333E+13;0,0650881;240;12;207,09;10/03/20
07/02/20;2020;2;cont9868;99911132067;Nome Cliente 9868;448,05;0;452,17;4,12;0;9909;Prod Nome;Tipo 9894;1119;Nome Loja;1,99333E+13;123;Loja ABC 9868;1,99333E+13;0,0392276;240;3;163,5;10/03/20
07/02/20;2020;2;cont9869;99911132068;Nome Cliente 9869;978,7;0;994,55;15,85;0;9909;Prod Nome;Tipo 9895;1119;Nome Loja;1,99333E+13;123;Loja ABC 9869;1,99333E+13;0,0649184;240;8;163,29;06/03/20
07/02/20;2020;2;cont9870;99911132069;Nome Cliente 9870;1589,25;0;1627,02;37,77;0;9909;Prod Nome;Tipo 9896;1119;Nome Loja;1,99333E+13;123;Loja ABC 9870;1,99333E+13;0,0658332;240;12;204,6;20/03/20
07/02/20;2020;2;cont9871;99911132070;Nome Cliente 9871;1129,4;0;1157,97;28,57;0;9909;Prod Nome;Tipo 9897;1119;Nome Loja;1,99333E+13;123;Loja ABC 9871;1,99333E+13;0,0649997;240;12;150;10/04/20
07/02/20;2020;2;cont9872;99911132071;Nome Cliente 9872;549,41;0;556,6;7,19;0;9909;Prod Nome;Tipo 9898;1119;Nome Loja;1,99333E+13;123;Loja ABC 9872;1,99333E+13;0,0549445;240;6;111,4;06/03/20
07/02/20;2020;2;cont9873;99911132072;Nome Cliente 9873;468,42;0;477,65;9,23;0;9909;Prod Nome;Tipo 9899;1119;Nome Loja;1,99333E+13;123;Loja ABC 9873;1,99333E+13;0,0651178;240;10;66,81;10/03/20
10/02/20;2020;2;cont9874;99911132073;Nome Cliente 9874;2625,75;0;2686,09;60,34;0;9909;Prod Nome;Tipo 9900;1119;Nome Loja;1,99333E+13;123;Loja ABC 9874;1,99333E+13;0,0650904;240;12;331;10/03/20
07/02/20;2020;2;cont9875;99911132074;Nome Cliente 9875;133,77;0;134,78;1,01;0;9909;Prod Nome;Tipo 9901;1119;Nome Loja;1,99333E+13;123;Loja ABC 9875;1,99333E+13;0,0550071;240;2;73;06/03/20
07/02/20;2020;2;cont9876;99911132075;Nome Cliente 9876;172,15;0;174,21;2,06;0;9909;Prod Nome;Tipo 9902;1119;Nome Loja;1,99333E+13;123;Loja ABC 9876;1,99333E+13;0,0550369;240;5;41;10/03/20
07/02/20;2020;2;cont9877;99911132076;Nome Cliente 9877;898,81;0;919,19;20,38;0;9909;Prod Nome;Tipo 9903;1119;Nome Loja;1,99333E+13;123;Loja ABC 9877;1,99333E+13;0,0648794;240;12;112,59;06/03/20
07/02/20;2020;2;cont9878;99911132077;Nome Cliente 9878;1879,33;0;1915,78;36,45;0;9909;Prod Nome;Tipo 9904;1119;Nome Loja;1,99333E+13;123;Loja ABC 9878;1,99333E+13;0,0497407;240;10;249;10/03/20
07/02/20;2020;2;cont9879;99911132078;Nome Cliente 9879;390,5;0;393,46;2,96;0;9909;Prod Nome;Tipo 9905;1119;Nome Loja;1,99333E+13;123;Loja ABC 9879;1,99333E+13;0,057979;240;2;214;06/03/20
07/02/20;2020;2;cont9880;99911132079;Nome Cliente 9880;759,82;0;769,81;9,99;0;9909;Prod Nome;Tipo 9906;1119;Nome Loja;1,99333E+13;123;Loja ABC 9880;1,99333E+13;0,0629408;240;6;158;06/03/20
07/02/20;2020;2;cont9881;99911132080;Nome Cliente 9881;1635,27;0;1673,5;38,23;0;9909;Prod Nome;Tipo 9907;1119;Nome Loja;1,99333E+13;123;Loja ABC 9881;1,99333E+13;0,0654617;240;12;208,32;15/03/20
07/02/20;2020;2;cont9882;99911132081;Nome Cliente 9882;748,91;0;767,9;18,99;0;9909;Prod Nome;Tipo 9908;1119;Nome Loja;1,99333E+13;123;Loja ABC 9882;1,99333E+13;0,06741;240;12;100,77;10/04/20
07/02/20;2020;2;cont9883;99911132082;Nome Cliente 9883;471,03;0;476,68;5,65;0;9909;Prod Nome;Tipo 9909;1119;Nome Loja;1,99333E+13;123;Loja ABC 9883;1,99333E+13;0,0560538;240;5;112,5;10/03/20
07/02/20;2020;2;cont9884;99911132083;Nome Cliente 9884;1114,79;0;1136,76;21,97;0;9909;Prod Nome;Tipo 9910;1119;Nome Loja;1,99333E+13;123;Loja ABC 9884;1,99333E+13;0,0651369;240;10;159;10/03/20
07/02/20;2020;2;cont9885;99911132084;Nome Cliente 9885;1565,82;0;1602,58;36,76;0;9909;Prod Nome;Tipo 9911;1119;Nome Loja;1,99333E+13;123;Loja ABC 9885;1,99333E+13;0,0550811;240;12;190;20/03/20
07/02/20;2020;2;cont9886;99911132085;Nome Cliente 9886;1318,25;0;1350,71;32,46;0;9909;Prod Nome;Tipo 9912;1119;Nome Loja;1,99333E+13;123;Loja ABC 9886;1,99333E+13;0,0374986;240;12;149,9;10/04/20
07/02/20;2020;2;cont9887;99911132086;Nome Cliente 9887;274,66;0;279,65;4,99;0;9909;Prod Nome;Tipo 9913;1119;Nome Loja;1,99333E+13;123;Loja ABC 9887;1,99333E+13;0,0671144;240;8;48;29/03/20
07/02/20;2020;2;cont9888;99911132087;Nome Cliente 9888;789,81;0;805,11;15,3;0;9909;Prod Nome;Tipo 9914;1119;Nome Loja;1,99333E+13;123;Loja ABC 9888;1,99333E+13;0,0648959;240;10;111,94;06/03/20
07/02/20;2020;2;cont9889;99911132088;Nome Cliente 9889;1352,31;0;1444,86;23,55;69;9909;Prod Nome;Tipo 9915;1119;Nome Loja;1,99333E+13;123;Loja ABC 9889;1,99333E+13;0,0539671;240;8;229;12/03/20
07/02/20;2020;2;cont9890;99911132089;Nome Cliente 9890;610,23;0;618,47;8,24;0;9909;Prod Nome;Tipo 9916;1119;Nome Loja;1,99333E+13;123;Loja ABC 9890;1,99333E+13;0,0652857;240;6;128,5;10/03/20
07/02/20;2020;2;cont9891;99911132090;Nome Cliente 9891;209,77;0;228,5;4,07;14,66;9909;Prod Nome;Tipo 9917;1119;Nome Loja;1,99333E+13;123;Loja ABC 9891;1,99333E+13;0,0651395;240;9;34,52;10/03/20
07/02/20;2020;2;cont9892;99911132091;Nome Cliente 9892;176,21;0;178,87;2,66;0;9909;Prod Nome;Tipo 9918;1119;Nome Loja;1,99333E+13;123;Loja ABC 9892;1,99333E+13;0,0554756;240;6;37,17;29/03/20
07/02/20;2020;2;cont9893;99911132092;Nome Cliente 9893;323,66;0;328,75;5,09;0;9909;Prod Nome;Tipo 9919;1119;Nome Loja;1,99333E+13;123;Loja ABC 9893;1,99333E+13;0,068635;240;6;72;05/04/20
07/02/20;2020;2;cont9894;99911132093;Nome Cliente 9894;1316,8;0;1331,3;14,5;0;9909;Prod Nome;Tipo 9920;1119;Nome Loja;1,99333E+13;123;Loja ABC 9894;1,99333E+13;0,0495959;240;4;380;15/03/20
07/02/20;2020;2;cont9895;99911132094;Nome Cliente 9895;574,92;0;586,25;11,33;0;9909;Prod Nome;Tipo 9921;1119;Nome Loja;1,99333E+13;123;Loja ABC 9895;1,99333E+13;0,0651307;240;10;82;10/03/20
07/02/20;2020;2;cont9896;99911132095;Nome Cliente 9896;695,34;0;762,09;18,15;48,6;9909;Prod Nome;Tipo 9922;1119;Nome Loja;1,99333E+13;123;Loja ABC 9896;1,99333E+13;0,0664274;240;12;97,4;28/03/20
07/02/20;2020;2;cont9897;99911132096;Nome Cliente 9897;1602,42;0;1639,25;36,83;0;9909;Prod Nome;Tipo 9923;1119;Nome Loja;1,99333E+13;123;Loja ABC 9897;1,99333E+13;0,0650922;240;12;202;10/03/20
07/02/20;2020;2;cont9898;99911132097;Nome Cliente 9898;1157,54;0;1183,79;26,25;0;9909;Prod Nome;Tipo 9924;1119;Nome Loja;1,99333E+13;123;Loja ABC 9898;1,99333E+13;0,0648789;240;12;145;06/03/20
07/02/20;2020;2;cont9899;99911132098;Nome Cliente 9899;1142,93;0;1168,89;25,96;0;9909;Prod Nome;Tipo 9925;1119;Nome Loja;1,99333E+13;123;Loja ABC 9899;1,99333E+13;0,0559331;240;12;137;10/03/20
07/02/20;2020;2;cont9900;99911132099;Nome Cliente 9900;639,44;0;648,23;8,79;0;9909;Prod Nome;Tipo 9926;1119;Nome Loja;1,99333E+13;123;Loja ABC 9900;1,99333E+13;0,0388624;240;6;124,81;15/03/20
07/02/20;2020;2;cont9901;99911132100;Nome Cliente 9901;1254,66;0;1292,71;38,05;0;9909;Prod Nome;Tipo 9927;1119;Nome Loja;1,99333E+13;123;Loja ABC 9901;1,99333E+13;0,0660044;240;18;133;15/04/20
07/02/20;2020;2;cont9902;99911132101;Nome Cliente 9902;1333,98;0;1364,28;30,3;0;9909;Prod Nome;Tipo 9928;1119;Nome Loja;1,99333E+13;123;Loja ABC 9902;1,99333E+13;0,0559345;240;12;159,9;10/03/20
10/02/20;2020;2;cont9903;99911132102;Nome Cliente 9903;439,76;0;443,68;3,92;0;9909;Prod Nome;Tipo 9929;1119;Nome Loja;1,99333E+13;123;Loja ABC 9903;1,99333E+13;0,0629768;240;3;166,9;07/03/20
10/02/20;2020;2;cont9904;99911132103;Nome Cliente 9904;398,44;0;407,16;8,72;0;9909;Prod Nome;Tipo 9930;1119;Nome Loja;1,99333E+13;123;Loja ABC 9904;1,99333E+13;0,0672286;240;10;59,9;05/04/20
10/02/20;2020;2;cont9905;99911132104;Nome Cliente 9905;1716,1;0;1754,95;38,85;0;9909;Prod Nome;Tipo 9931;1119;Nome Loja;1,99333E+13;123;Loja ABC 9905;1,99333E+13;0,0559125;240;12;205,33;10/03/20
10/02/20;2020;2;cont9906;99911132105;Nome Cliente 9906;410,14;0;414,06;3,92;0;9909;Prod Nome;Tipo 9932;1119;Nome Loja;1,99333E+13;123;Loja ABC 9906;1,99333E+13;0,0542193;240;3;155;15/03/20
10/02/20;2020;2;cont9907;99911132106;Nome Cliente 9907;1798,91;0;1833,87;34,96;0;9909;Prod Nome;Tipo 9933;1119;Nome Loja;1,99333E+13;123;Loja ABC 9907;1,99333E+13;0,0559284;240;10;245,18;10/03/20
10/02/20;2020;2;cont9908;99911132107;Nome Cliente 9908;448,91;0;453,63;4,72;0;9909;Prod Nome;Tipo 9934;1119;Nome Loja;1,99333E+13;123;Loja ABC 9908;1,99333E+13;0,0560444;240;4;130,15;10/03/20
10/02/20;2020;2;cont9909;99911132108;Nome Cliente 9909;1687,9;0;1726,46;38,56;0;9909;Prod Nome;Tipo 9935;1119;Nome Loja;1,99333E+13;123;Loja ABC 9909;1,99333E+13;0,0629936;240;12;210;10/03/20
10/02/20;2020;2;cont9910;99911132109;Nome Cliente 9910;1126,28;0;1151,73;25,45;0;9909;Prod Nome;Tipo 9936;1119;Nome Loja;1,99333E+13;123;Loja ABC 9910;1,99333E+13;0,0548999;240;12;134;10/03/20
10/02/20;2020;2;cont9911;99911132110;Nome Cliente 9911;1068,2;0;1092,6;24,4;0;9909;Prod Nome;Tipo 9937;1119;Nome Loja;1,99333E+13;123;Loja ABC 9911;1,99333E+13;0,0629945;240;12;132,9;10/03/20
10/02/20;2020;2;cont9912;99911132111;Nome Cliente 9912;2120,91;0;2162,43;41,52;0;9909;Prod Nome;Tipo 9938;1119;Nome Loja;1,99333E+13;123;Loja ABC 9912;1,99333E+13;0,0630249;240;10;299;10/03/20
10/02/20;2020;2;cont9913;99911132112;Nome Cliente 9913;1622,79;0;1671,64;48,85;0;9909;Prod Nome;Tipo 9939;1119;Nome Loja;1,99333E+13;123;Loja ABC 9913;1,99333E+13;0,0656652;240;18;169,9;10/04/20
10/02/20;2020;2;cont9914;99911132113;Nome Cliente 9914;838,63;0;852,79;14,16;0;9909;Prod Nome;Tipo 9940;1119;Nome Loja;1,99333E+13;123;Loja ABC 9914;1,99333E+13;0,0656014;240;8;142;15/03/20
10/02/20;2020;2;cont9915;99911132114;Nome Cliente 9915;1764,79;0;1810,64;45,85;0;9909;Prod Nome;Tipo 9941;1119;Nome Loja;1,99333E+13;123;Loja ABC 9915;1,99333E+13;0,0680915;240;12;242;20/04/20
10/02/20;2020;2;cont9916;99911132115;Nome Cliente 9916;416,84;0;426,33;9,49;0;9909;Prod Nome;Tipo 9942;1119;Nome Loja;1,99333E+13;123;Loja ABC 9916;1,99333E+13;0,0680721;240;10;64;15/04/20
10/02/20;2020;2;cont9917;99911132116;Nome Cliente 9917;1069,43;0;1085,23;15,8;0;9909;Prod Nome;Tipo 9943;1119;Nome Loja;1,99333E+13;123;Loja ABC 9917;1,99333E+13;0,0497657;240;7;188;10/03/20
10/02/20;2020;2;cont9918;99911132117;Nome Cliente 9918;2635,22;0;2696,61;61,39;0;9909;Prod Nome;Tipo 9944;1119;Nome Loja;1,99333E+13;123;Loja ABC 9918;1,99333E+13;0,0653868;240;12;335;15/03/20
10/02/20;2020;2;cont9919;99911132118;Nome Cliente 9919;1504,06;0;1538,74;34,68;0;9909;Prod Nome;Tipo 9945;1119;Nome Loja;1,99333E+13;123;Loja ABC 9919;1,99333E+13;0,0651662;240;12;190;12/03/20
10/02/20;2020;2;cont9920;99911132119;Nome Cliente 9920;1283,21;0;1304,32;21,11;0;9909;Prod Nome;Tipo 9946;1119;Nome Loja;1,99333E+13;123;Loja ABC 9920;1,99333E+13;0,0650977;240;8;215;10/03/20
10/02/20;2020;2;cont9921;99911132120;Nome Cliente 9921;1287,61;0;1304,89;17,28;0;9909;Prod Nome;Tipo 9947;1119;Nome Loja;1,99333E+13;123;Loja ABC 9921;1,99333E+13;0,065168;240;6;270,57;10/03/20
10/02/20;2020;2;cont9922;99911132121;Nome Cliente 9922;918,05;0;938,87;20,82;0;9909;Prod Nome;Tipo 9948;1119;Nome Loja;1,99333E+13;123;Loja ABC 9922;1,99333E+13;0,0648785;240;12;115;07/03/20
10/02/20;2020;2;cont9923;99911132122;Nome Cliente 9923;239,42;0;241,88;2,46;0;9909;Prod Nome;Tipo 9949;1119;Nome Loja;1,99333E+13;123;Loja ABC 9923;1,99333E+13;0,0549558;240;4;69;07/03/20
10/02/20;2020;2;cont9924;99911132123;Nome Cliente 9924;165,13;0;178,78;2,11;11,54;9909;Prod Nome;Tipo 9950;1119;Nome Loja;1,99333E+13;123;Loja ABC 9924;1,99333E+13;0,0549472;240;5;42;10/03/20
10/02/20;2020;2;cont9925;99911132124;Nome Cliente 9925;295,05;0;299,01;3,96;0;9909;Prod Nome;Tipo 9951;1119;Nome Loja;1,99333E+13;123;Loja ABC 9925;1,99333E+13;0,0651768;240;6;62;10/03/20
10/02/20;2020;2;cont9926;99911132125;Nome Cliente 9926;1430,12;0;1462,88;32,76;0;9909;Prod Nome;Tipo 9952;1119;Nome Loja;1,99333E+13;123;Loja ABC 9926;1,99333E+13;0,065018;240;12;179,9;10/03/20
10/02/20;2020;2;cont9927;99911132126;Nome Cliente 9927;670,14;0;678,92;8,78;0;9909;Prod Nome;Tipo 9953;1119;Nome Loja;1,99333E+13;123;Loja ABC 9927;1,99333E+13;0,0549408;240;6;135,88;07/03/20
10/02/20;2020;2;cont9928;99911132127;Nome Cliente 9928;182,48;0;184,87;2,39;0;9909;Prod Nome;Tipo 9954;1119;Nome Loja;1,99333E+13;123;Loja ABC 9928;1,99333E+13;0,0549396;240;6;37;07/03/20
10/02/20;2020;2;cont9929;99911132128;Nome Cliente 9929;1464,72;0;1501,63;36,91;0;9909;Prod Nome;Tipo 9955;1119;Nome Loja;1,99333E+13;123;Loja ABC 9929;1,99333E+13;0,0492855;240;12;179,5;15/04/20
10/02/20;2020;2;cont9930;99911132129;Nome Cliente 9930;1229,95;0;1258,41;28,46;0;9909;Prod Nome;Tipo 9956;1119;Nome Loja;1,99333E+13;123;Loja ABC 9930;1,99333E+13;0,0652386;240;12;155,7;13/03/20
10/02/20;2020;2;cont9931;99911132130;Nome Cliente 9931;2102,01;0;2150,15;48,14;0;9909;Prod Nome;Tipo 9957;1119;Nome Loja;1,99333E+13;123;Loja ABC 9931;1,99333E+13;0,0650141;240;12;264,42;10/03/20
10/02/20;2020;2;cont9932;99911132131;Nome Cliente 9932;1182,65;0;1196,47;13,82;0;9909;Prod Nome;Tipo 9958;1119;Nome Loja;1,99333E+13;123;Loja ABC 9932;1,99333E+13;0,0599512;240;5;284;07/03/20
10/02/20;2020;2;cont9933;99911132132;Nome Cliente 9933;1202,82;0;1231,44;28,62;0;9909;Prod Nome;Tipo 9959;1119;Nome Loja;1,99333E+13;123;Loja ABC 9933;1,99333E+13;0,0551346;240;12;147;25/03/20
10/02/20;2020;2;cont9934;99911132133;Nome Cliente 9934;128,37;0;129,37;1;0;9909;Prod Nome;Tipo 9960;1119;Nome Loja;1,99333E+13;123;Loja ABC 9934;1,99333E+13;0,0551102;240;2;70,31;10/03/20
10/02/20;2020;2;cont9935;99911132134;Nome Cliente 9935;1594,78;0;1630,1;35,32;0;9909;Prod Nome;Tipo 9961;1119;Nome Loja;1,99333E+13;123;Loja ABC 9935;1,99333E+13;0,0396518;240;12;173,9;10/03/20
10/02/20;2020;2;cont9936;99911132135;Nome Cliente 9936;380,49;0;383,97;3,48;0;9909;Prod Nome;Tipo 9962;1119;Nome Loja;1,99333E+13;123;Loja ABC 9936;1,99333E+13;0,0633194;240;3;145;10/03/20
10/02/20;2020;2;cont9937;99911132136;Nome Cliente 9937;227,22;0;228,99;1,77;0;9909;Prod Nome;Tipo 9963;1119;Nome Loja;1,99333E+13;123;Loja ABC 9937;1,99333E+13;0,0582307;240;2;125;10/03/20
10/02/20;2020;2;cont9938;99911132137;Nome Cliente 9938;738,8;0;755,5;16,7;0;9909;Prod Nome;Tipo 9964;1119;Nome Loja;1,99333E+13;123;Loja ABC 9938;1,99333E+13;0,0548972;240;12;87,9;10/03/20
10/02/20;2020;2;cont9939;99911132138;Nome Cliente 9939;1217,13;0;1240,63;23,5;0;9909;Prod Nome;Tipo 9965;1119;Nome Loja;1,99333E+13;123;Loja ABC 9939;1,99333E+13;0,0497599;240;10;161;10/03/20
10/02/20;2020;2;cont9940;99911132139;Nome Cliente 9940;786,63;0;804,96;18,33;0;9909;Prod Nome;Tipo 9966;1119;Nome Loja;1,99333E+13;123;Loja ABC 9940;1,99333E+13;0,0653889;240;12;100;15/03/20
10/02/20;2020;2;cont9941;99911132140;Nome Cliente 9941;949,44;0;967,94;18,5;0;9909;Prod Nome;Tipo 9967;1119;Nome Loja;1,99333E+13;123;Loja ABC 9941;1,99333E+13;0,0497163;240;10;126;12/03/20
10/02/20;2020;2;cont9942;99911132141;Nome Cliente 9942;1813,13;0;1862,68;49,55;0;9909;Prod Nome;Tipo 9968;1119;Nome Loja;1,99333E+13;123;Loja ABC 9942;1,99333E+13;0,0639748;240;16;190;10/03/20
10/02/20;2020;2;cont9943;99911132142;Nome Cliente 9943;572,85;0;586,83;13,98;0;9909;Prod Nome;Tipo 9969;1119;Nome Loja;1,99333E+13;123;Loja ABC 9943;1,99333E+13;0,0664206;240;12;75;29/03/20
10/02/20;2020;2;cont9944;99911132143;Nome Cliente 9944;907,03;0;928,28;21,25;0;9909;Prod Nome;Tipo 9970;1119;Nome Loja;1,99333E+13;123;Loja ABC 9944;1,99333E+13;0,0385677;240;12;101;26/03/20
10/02/20;2020;2;cont9945;99911132144;Nome Cliente 9945;1077,84;0;1091,2;13,36;0;9909;Prod Nome;Tipo 9971;1119;Nome Loja;1,99333E+13;123;Loja ABC 9945;1,99333E+13;0,0659726;240;5;266,28;15/03/20
10/02/20;2020;2;cont9946;99911132145;Nome Cliente 9946;262,33;0;268,34;6,01;0;9909;Prod Nome;Tipo 9972;1119;Nome Loja;1,99333E+13;123;Loja ABC 9946;1,99333E+13;0,0650003;240;12;33;10/03/20
10/02/20;2020;2;cont9947;99911132146;Nome Cliente 9947;326,45;0;328,92;2,47;0;9909;Prod Nome;Tipo 9973;1119;Nome Loja;1,99333E+13;123;Loja ABC 9947;1,99333E+13;0,0579903;240;2;178,9;07/03/20
10/02/20;2020;2;cont9948;99911132147;Nome Cliente 9948;596,76;0;610,25;13,49;0;9909;Prod Nome;Tipo 9974;1119;Nome Loja;1,99333E+13;123;Loja ABC 9948;1,99333E+13;0,0549064;240;12;71;10/03/20
10/02/20;2020;2;cont9949;99911132148;Nome Cliente 9949;235;0;237,15;2,15;0;9909;Prod Nome;Tipo 9975;1119;Nome Loja;1,99333E+13;123;Loja ABC 9949;1,99333E+13;0,0654125;240;3;89,9;10/03/20
10/02/20;2020;2;cont9950;99911132149;Nome Cliente 9950;1728,12;0;1762,32;34,2;0;9909;Prod Nome;Tipo 9976;1119;Nome Loja;1,99333E+13;123;Loja ABC 9950;1,99333E+13;0,0652205;240;10;247;12/03/20
10/02/20;2020;2;cont9951;99911132150;Nome Cliente 9951;1037,99;0;1062,27;24,28;0;9909;Prod Nome;Tipo 9977;1119;Nome Loja;1,99333E+13;123;Loja ABC 9951;1,99333E+13;0,0634331;240;12;131;17/03/20
10/02/20;2020;2;cont9952;99911132151;Nome Cliente 9952;1544,27;0;1588,54;44,27;0;9909;Prod Nome;Tipo 9978;1119;Nome Loja;1,99333E+13;123;Loja ABC 9952;1,99333E+13;0,0638659;240;18;151;07/03/20
10/02/20;2020;2;cont9953;99911132152;Nome Cliente 9953;1217,81;0;1245,89;28,08;0;9909;Prod Nome;Tipo 9979;1119;Nome Loja;1,99333E+13;123;Loja ABC 9953;1,99333E+13;0,0651618;240;12;153,84;12/03/20
10/02/20;2020;2;cont9954;99911132153;Nome Cliente 9954;1353,12;0;1383,75;30,63;0;9909;Prod Nome;Tipo 9980;1119;Nome Loja;1,99333E+13;123;Loja ABC 9954;1,99333E+13;0,0559113;240;12;161,9;10/03/20
10/02/20;2020;2;cont9955;99911132154;Nome Cliente 9955;339,27;0;342,84;3,57;0;9909;Prod Nome;Tipo 9981;1119;Nome Loja;1,99333E+13;123;Loja ABC 9955;1,99333E+13;0,0632586;240;4;100;10/03/20
10/02/20;2020;2;cont9956;99911132155;Nome Cliente 9956;2070,96;0;2124,24;53,28;0;9909;Prod Nome;Tipo 9982;1119;Nome Loja;1,99333E+13;123;Loja ABC 9956;1,99333E+13;0,0568168;240;12;267;20/04/20
10/02/20;2020;2;cont9957;99911132156;Nome Cliente 9957;2471,59;0;2539,14;67,55;0;9909;Prod Nome;Tipo 9983;1119;Nome Loja;1,99333E+13;123;Loja ABC 9957;1,99333E+13;0,063977;240;16;259;10/03/20
10/02/20;2020;2;cont9958;99911132157;Nome Cliente 9958;1378,77;0;1411,07;32,3;0;9909;Prod Nome;Tipo 9984;1119;Nome Loja;1,99333E+13;123;Loja ABC 9958;1,99333E+13;0,0561238;240;12;168;20/03/20
10/02/20;2020;2;cont9959;99911132158;Nome Cliente 9959;444,29;0;449,16;4,87;0;9909;Prod Nome;Tipo 9985;1119;Nome Loja;1,99333E+13;123;Loja ABC 9959;1,99333E+13;0,0563092;240;4;130;15/03/20
10/02/20;2020;2;cont9960;99911132159;Nome Cliente 9960;1986,05;0;2010,55;24,5;0;9909;Prod Nome;Tipo 9986;1119;Nome Loja;1,99333E+13;123;Loja ABC 9960;1,99333E+13;0,0540674;240;5;475;15/03/20
10/02/20;2020;2;cont9961;99911132160;Nome Cliente 9961;212,38;0;214,87;2,49;0;9909;Prod Nome;Tipo 9987;1119;Nome Loja;1,99333E+13;123;Loja ABC 9961;1,99333E+13;0,0599325;240;5;51;07/03/20
10/02/20;2020;2;cont9962;99911132161;Nome Cliente 9962;1035,53;0;1058,97;23,44;0;9909;Prod Nome;Tipo 9988;1119;Nome Loja;1,99333E+13;123;Loja ABC 9962;1,99333E+13;0,0559188;240;12;123,9;10/03/20
10/02/20;2020;2;cont9963;99911132162;Nome Cliente 9963;1487,33;0;1503,62;16,29;0;9909;Prod Nome;Tipo 9989;1119;Nome Loja;1,99333E+13;123;Loja ABC 9963;1,99333E+13;0,0606923;240;4;439,6;15/03/20
10/02/20;2020;2;cont9964;99911132163;Nome Cliente 9964;416,34;0;422;5,66;0;9909;Prod Nome;Tipo 9990;1119;Nome Loja;1,99333E+13;123;Loja ABC 9964;1,99333E+13;0,0659504;240;6;88;12/03/20
10/02/20;2020;2;cont9965;99911132164;Nome Cliente 9965;818,8;0;837,55;18,75;0;9909;Prod Nome;Tipo 9991;1119;Nome Loja;1,99333E+13;123;Loja ABC 9965;1,99333E+13;0,0650235;240;12;103;10/03/20
10/02/20;2020;2;cont9966;99911132165;Nome Cliente 9966;1669;0;1705,39;36,39;0;9909;Prod Nome;Tipo 9992;1119;Nome Loja;1,99333E+13;123;Loja ABC 9966;1,99333E+13;0,0712925;240;8;318;10/05/20
10/02/20;2020;2;cont9967;99911132166;Nome Cliente 9967;347,3;0;351,85;4,55;0;9909;Prod Nome;Tipo 9993;1119;Nome Loja;1,99333E+13;123;Loja ABC 9967;1,99333E+13;0,0549419;240;6;70,42;07/03/20
10/02/20;2020;2;cont9968;99911132167;Nome Cliente 9968;719,02;0;731,85;12,83;0;9909;Prod Nome;Tipo 9994;1119;Nome Loja;1,99333E+13;123;Loja ABC 9968;1,99333E+13;0,0648907;240;9;109,9;08/03/20
10/02/20;2020;2;cont9969;99911132168;Nome Cliente 9969;998,2;0;1020,57;22,37;0;9909;Prod Nome;Tipo 9995;1119;Nome Loja;1,99333E+13;123;Loja ABC 9969;1,99333E+13;0,0558859;240;12;119;07/03/20
10/02/20;2020;2;cont9970;99911132169;Nome Cliente 9970;1292,95;0;1322,21;29,26;0;9909;Prod Nome;Tipo 9996;1119;Nome Loja;1,99333E+13;123;Loja ABC 9970;1,99333E+13;0,055919;240;12;154,7;10/03/20
10/02/20;2020;2;cont9971;99911132170;Nome Cliente 9971;1338,09;0;1363,92;25,83;0;9909;Prod Nome;Tipo 9997;1119;Nome Loja;1,99333E+13;123;Loja ABC 9971;1,99333E+13;0,0497623;240;10;177;10/03/20
10/02/20;2020;2;cont9972;99911132171;Nome Cliente 9972;522,65;0;528,89;6,24;0;9909;Prod Nome;Tipo 9998;1119;Nome Loja;1,99333E+13;123;Loja ABC 9972;1,99333E+13;0,0600978;240;5;126;10/03/20
10/02/20;2020;2;cont9973;99911132172;Nome Cliente 9973;2298,36;0;2421,58;54,22;69;9909;Prod Nome;Tipo 9999;1119;Nome Loja;1,99333E+13;123;Loja ABC 9973;1,99333E+13;0,0650133;240;12;297,8;10/03/20
10/02/20;2020;2;cont9974;99911132173;Nome Cliente 9974;329,38;0;336,79;7,41;0;9909;Prod Nome;Tipo 10000;1119;Nome Loja;1,99333E+13;123;Loja ABC 9974;1,99333E+13;0,0646425;240;12;41;05/03/20
10/02/20;2020;2;cont9975;99911132174;Nome Cliente 9975;1525,46;0;1559,99;34,53;0;9909;Prod Nome;Tipo 10001;1119;Nome Loja;1,99333E+13;123;Loja ABC 9975;1,99333E+13;0,0559185;240;12;182,52;10/03/20
